tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_6,mensal,validacao_2023,TimesNet,semente,67.0,cumulativo,6,10,70,420,17.820871635859433,22.181520833763848,0.09509538839934348,0.8413144758541113,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,67.0,lead_exato,1,10,70,70,18.087329238383116,22.02686726268308,0.10007986807104548,0.8676452590080285,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,67.0,lead_exato,3,10,70,70,18.93155877898988,23.218135545930206,0.0935231842859625,0.5572724877221142,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,67.0,lead_exato,6,10,70,70,15.332690295732737,18.601732235555716,0.08835758732426405,0.9007118935732038,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,89.0,cumulativo,1,10,70,70,19.524241139811114,22.408411040900027,0.10159744368152357,0.878977570037575,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,89.0,cumulativo,3,10,70,210,18.868610849756287,22.475282970694757,0.09411142139525516,0.8106420295089156,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,89.0,cumulativo,6,10,70,420,18.0768063173744,22.46815527291748,0.09547036030359841,0.8420513982509469,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,89.0,lead_exato,1,10,70,70,19.524241139811114,22.408411040900027,0.10159744368152357,0.878977570037575,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,89.0,lead_exato,3,10,70,70,18.66301312305078,22.479821665054317,0.0889865723640927,0.5704610156260432,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,89.0,lead_exato,6,10,70,70,14.535077245729664,17.79898381807702,0.08330170625532982,0.9069159729545244,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,cumulativo,1,10,70,70,16.550536636277908,19.336226865287035,0.08822022370668037,0.9066312260942475,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,cumulativo,3,10,70,210,17.137477080315673,20.839368699819474,0.08803529609879371,0.8280389557689045,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,cumulativo,6,10,70,420,17.654465482438333,21.756202876962245,0.09363534944252483,0.8534259008214177,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,lead_exato,1,10,70,70,16.550536636277908,19.336226865287035,0.08822022370668037,0.9066312260942475,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,lead_exato,3,10,70,70,17.96295896083897,22.386579455607766,0.089919727418503,0.5635725159973598,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,lead_exato,6,10,70,70,17.331539120018615,20.87742580566844,0.10059944434738306,0.8981860215039827,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,cumulativo,1,10,70,70,16.825247295700798,19.782326470974127,0.09022168130481509,0.90502404918288,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,cumulativo,3,10,70,210,16.879894697730414,20.714755294868738,0.08745872840712757,0.8291932444344485,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,cumulativo,6,10,70,420,17.670994604774656,21.892290319071343,0.0942147137558216,0.8516436150871952,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,lead_exato,1,10,70,70,16.825247295700798,19.782326470974127,0.09022168130481509,0.90502404918288,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,lead_exato,3,10,70,70,17.435903128668528,21.817652801462142,0.08753952776213969,0.5713943353558026,media_aritmetica_das_metricas_por_localidade
