tarefa,resolucao,particao,modelo,tipo_horizonte,horizonte,N_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
monthly_6,mensal,validacao_2023,DilatedRNN,cumulativo,1,5,16.76079599008616,0.4389713466025625,16.298974917146605,17.477434464831692,19.59166177521933,0.3935786072136532,19.155569839792907,20.19136007775061,0.08920968829377537,0.0019462084554335334,0.08726559564457402,0.0921363195982104,0.9052868388974638,0.002962438712027589,0.9006046134211205,0.9083972533893954
monthly_6,mensal,validacao_2023,DilatedRNN,cumulativo,3,5,16.930128117356805,0.3328109573924197,16.444926736123453,17.23455208131328,20.54842707456364,0.30055658179052497,20.128395545280632,20.82879488656976,0.08642565869296734,0.0011337196004590634,0.08492873595469945,0.08758569368842711,0.8378311988345974,0.0049364656595254335,0.8326671234984439,0.8437863803041825
monthly_6,mensal,validacao_2023,DilatedRNN,cumulativo,6,5,17.17234305039482,0.24636901937011313,16.928380571963274,17.5266297197571,21.01091604772073,0.17989083608574352,20.758055474572533,21.174350955239984,0.08988918949009887,0.0010090297978889535,0.08833936179112686,0.09064948138724767,0.8627535973916544,0.000852642194572303,0.8615155902192135,0.8635895622698918
monthly_6,mensal,validacao_2023,DilatedRNN,lead_exato,1,5,16.76079599008616,0.4389713466025625,16.298974917146605,17.477434464831692,19.59166177521933,0.3935786072136532,19.155569839792907,20.19136007775061,0.08920968829377537,0.0019462084554335334,0.08726559564457402,0.0921363195982104,0.9052868388974638,0.002962438712027589,0.9006046134211205,0.9083972533893954
monthly_6,mensal,validacao_2023,DilatedRNN,lead_exato,3,5,17.29478275942352,0.6182063630157442,16.393591159427796,17.941596063840315,21.290506975769887,0.6893771475299314,20.720233363643565,22.05505207278319,0.08475952029328263,0.00272873594819962,0.08242274382320286,0.08776218234456522,0.6238192142269386,0.031530454397137746,0.5890157882135977,0.6533885110425703
monthly_6,mensal,validacao_2023,DilatedRNN,lead_exato,6,5,16.168257086827733,0.33517808991969383,15.685751160895322,16.61100278283288,19.57362188634082,0.387405969213958,18.98215698836159,19.993174695142656,0.09307950889104419,0.0026923163630783765,0.08872603454986228,0.09537953954137056,0.9046404842715166,0.008076631009326748,0.8925547855301239,0.9145005775931425
monthly_6,mensal,validacao_2023,LSTM,cumulativo,1,5,16.071560683979058,0.5128647970585595,15.212816850081737,16.475073293581957,18.915079641474563,0.3952612197694094,18.473086513075735,19.558702686968708,0.08640774949359328,0.0017230316776451816,0.08435011714397046,0.08910496164247957,0.9117672449270774,0.003045094452965153,0.9066639816947157,0.91412651469846
monthly_6,mensal,validacao_2023,LSTM,cumulativo,3,5,16.285928157851355,0.3445419251162717,15.746447176349193,16.591403100300063,19.52112385751382,0.3165345812146883,19.196461693077893,19.938092930472575,0.08237192025892497,0.001215932882351161,0.08109697074509704,0.08385710971647739,0.852186546317822,0.0041514958426033454,0.8467683168846211,0.8569676874516057
monthly_6,mensal,validacao_2023,LSTM,cumulativo,6,5,16.512889164063694,0.3416672186551365,16.144609462528905,16.93447521521764,19.96140210723277,0.33915938564356407,19.559777598159116,20.442680688484323,0.08539666831490732,0.001432196397022402,0.08376034975685505,0.08736677629878145,0.8763391994325787,0.0034152039589229566,0.871964422303711,0.8799039331625625
monthly_6,mensal,validacao_2023,LSTM,lead_exato,1,5,16.071560683979058,0.5128647970585595,15.212816850081737,16.475073293581957,18.915079641474563,0.3952612197694094,18.473086513075735,19.558702686968708,0.08640774949359328,0.0017230316776451816,0.08435011714397046,0.08910496164247957,0.9117672449270774,0.003045094452965153,0.9066639816947157,0.91412651469846
