data_local,localidade,latitude_fabrica,longitude_fabrica,precipitacao_corrigida_mm_dia,nebulosidade_percentual,irradiacao_all_sky_kwh_m2_dia,irradiacao_clear_sky_kwh_m2_dia,indice_all_sky_clear_sky,chuva_relevante,muito_nublado,condicao_adversa_independente,fonte_contexto,time_standard
2024-04-10,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,38.27,6.7186,7.0555,0.952250017716675,False,False,False,NASA POWER Daily API,LST
2024-04-11,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,3.0,7.1165,7.133,0.9976868077947568,False,False,False,NASA POWER Daily API,LST
2024-04-12,Tesla Fremont Factory,37.4926897,-121.9415083,0.96,38.22,6.547,7.127,0.9186193349235302,False,False,False,NASA POWER Daily API,LST
2024-04-13,Tesla Fremont Factory,37.4926897,-121.9415083,13.55,95.38,1.2026,7.2991,0.16476003890890656,True,True,True,NASA POWER Daily API,LST
2024-04-14,Tesla Fremont Factory,37.4926897,-121.9415083,4.18,88.93,3.9082,7.0901,0.551219305792584,True,True,True,NASA POWER Daily API,LST
2024-04-15,Tesla Fremont Factory,37.4926897,-121.9415083,0.07,40.61,5.4034,7.1638,0.7542644964962729,False,False,False,NASA POWER Daily API,LST
2024-04-16,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,18.88,7.1273,7.3248,0.9730368064657056,False,False,False,NASA POWER Daily API,LST
2024-04-17,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,52.55,6.6602,7.4107,0.8987275156193072,False,False,False,NASA POWER Daily API,LST
2024-04-18,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,25.48,7.1311,7.4892,0.9521844789830689,False,False,False,NASA POWER Daily API,LST
2024-04-19,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,14.34,7.4081,7.5293,0.983902886058465,False,False,False,NASA POWER Daily API,LST
2024-04-20,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,7.16,7.5852,7.6798,0.9876819708846585,False,False,False,NASA POWER Daily API,LST
2024-04-21,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.46,7.6457,7.6673,0.9971828414174481,False,False,False,NASA POWER Daily API,LST
2024-04-22,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,8.79,7.4347,7.4887,0.9927891356310174,False,False,False,NASA POWER Daily API,LST
2024-04-23,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,55.38,5.7682,7.6999,0.7491266120339225,False,False,False,NASA POWER Daily API,LST
2024-04-24,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,92.49,4.6277,7.5305,0.6145275878095744,False,True,True,NASA POWER Daily API,LST
2024-04-25,Tesla Fremont Factory,37.4926897,-121.9415083,0.03,79.44,5.4703,7.4414,0.7351170478673368,False,False,False,NASA POWER Daily API,LST
2024-04-26,Tesla Fremont Factory,37.4926897,-121.9415083,0.33,46.58,6.2232,7.7042,0.8077671919212898,False,False,False,NASA POWER Daily API,LST
2024-04-27,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,12.75,7.6675,7.8365,0.978434249984049,False,False,False,NASA POWER Daily API,LST
2024-04-28,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.59,7.8118,7.8986,0.9890107107588686,False,False,False,NASA POWER Daily API,LST
2024-04-29,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.89,8.0779,8.0851,0.9991094729811627,False,False,False,NASA POWER Daily API,LST
2024-04-30,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.77,8.1139,8.1245,0.9986953043264201,False,False,False,NASA POWER Daily API,LST
2024-05-01,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.51,8.2298,8.2433,0.9983623063578906,False,False,False,NASA POWER Daily API,LST
2024-05-02,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,1.37,7.8768,7.8881,0.9985674623800409,False,False,False,NASA POWER Daily API,LST
2024-05-03,Tesla Fremont Factory,37.4926897,-121.9415083,0.07,13.49,7.908,7.9546,0.9941417544565408,False,False,False,NASA POWER Daily API,LST
2024-05-04,Tesla Fremont Factory,37.4926897,-121.9415083,22.49,78.22,2.6926,7.9217,0.3399017887574637,True,False,True,NASA POWER Daily API,LST
2024-05-05,Tesla Fremont Factory,37.4926897,-121.9415083,0.41,23.25,7.6608,8.3297,0.9196969878867185,False,False,False,NASA POWER Daily API,LST
2024-05-06,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,22.77,8.07,8.1715,0.9875787799057701,False,False,False,NASA POWER Daily API,LST
2024-05-07,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,6.2,8.1919,8.2399,0.9941746865860023,False,False,False,NASA POWER Daily API,LST
2024-05-08,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.43,8.4862,8.496,0.9988465160075329,False,False,False,NASA POWER Daily API,LST
2024-05-09,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.64,8.0899,8.0988,0.998901071763718,False,False,False,NASA POWER Daily API,LST
2024-05-10,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.62,7.9862,8.0239,0.9953015366592306,False,False,False,NASA POWER Daily API,LST
2024-05-11,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.28,7.9238,8.1017,0.9780416455805573,False,False,False,NASA POWER Daily API,LST
2024-05-12,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,3.61,8.095,8.1324,0.9954011116029708,False,False,False,NASA POWER Daily API,LST
2024-05-13,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,5.53,8.0088,8.0825,0.9908815341787814,False,False,False,NASA POWER Daily API,LST
2024-05-14,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,16.84,7.8742,8.0249,0.9812209497937668,False,False,False,NASA POWER Daily API,LST
2024-05-15,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,7.75,8.0232,8.159,0.9833558034072801,False,False,False,NASA POWER Daily API,LST
2024-05-16,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,14.08,8.0702,8.2769,0.9750268820452102,False,False,False,NASA POWER Daily API,LST
2024-05-17,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,14.24,8.167,8.3568,0.9772879571127704,False,False,False,NASA POWER Daily API,LST
2024-05-18,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,11.46,8.0256,8.1857,0.9804415016431094,False,False,False,NASA POWER Daily API,LST
2024-05-19,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,5.75,8.4622,8.5087,0.9945350053474679,False,False,False,NASA POWER Daily API,LST
2024-05-20,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,5.79,8.4778,8.5205,0.9949885570095651,False,False,False,NASA POWER Daily API,LST
2024-05-21,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.78,8.4,8.4278,0.9967013930088517,False,False,False,NASA POWER Daily API,LST
2024-05-22,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.34,8.3414,8.371,0.9964639827977542,False,False,False,NASA POWER Daily API,LST
2024-05-23,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,13.63,8.5447,8.5879,0.9949696666239711,False,False,False,NASA POWER Daily API,LST
2024-05-24,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,36.18,7.968,8.4646,0.9413321361907236,False,False,False,NASA POWER Daily API,LST
2024-05-25,Tesla Fremont Factory,37.4926897,-121.9415083,0.03,19.64,7.4138,8.503,0.8719040338703987,False,False,False,NASA POWER Daily API,LST
2024-05-26,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.12,8.5332,8.5464,0.9984554900308903,False,False,False,NASA POWER Daily API,LST
2024-05-27,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.14,8.425,8.5421,0.9862914271666219,False,False,False,NASA POWER Daily API,LST
2024-05-28,Tesla Fremont Factory,37.4926897,-121.9415083,0.37,10.41,8.4847,8.5795,0.9889504050352586,False,False,False,NASA POWER Daily API,LST
2024-05-29,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.22,8.6117,8.6412,0.9965861222978292,False,False,False,NASA POWER Daily API,LST
2024-05-30,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.04,8.5925,8.6482,0.9935593533914572,False,False,False,NASA POWER Daily API,LST
2024-05-31,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,1.14,8.5896,8.6064,0.998047964305633,False,False,False,NASA POWER Daily API,LST
2024-06-01,Tesla Fremont Factory,37.4926897,-121.9415083,0.03,9.57,8.5517,8.6405,0.9897228169666108,False,False,False,NASA POWER Daily API,LST
2024-06-02,Tesla Fremont Factory,37.4926897,-121.9415083,0.11,46.28,8.1826,8.4454,0.968882468562768,False,False,False,NASA POWER Daily API,LST
2024-06-03,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,88.49,6.3019,8.3813,0.7519000632360135,False,True,True,NASA POWER Daily API,LST
2024-06-04,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,3.23,8.4936,8.5224,0.9966206702337371,False,False,False,NASA POWER Daily API,LST
2024-06-05,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.89,8.4749,8.5229,0.9943681141395534,False,False,False,NASA POWER Daily API,LST
2024-06-06,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,3.34,8.5867,8.6671,0.9907235407460397,False,False,False,NASA POWER Daily API,LST
2024-06-07,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,9.28,8.7526,8.8889,0.9846662691671635,False,False,False,NASA POWER Daily API,LST
2024-06-08,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,43.31,8.0393,8.5656,0.9385565517885497,False,False,False,NASA POWER Daily API,LST
2024-06-09,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,21.07,8.1869,8.4871,0.9646286717488894,False,False,False,NASA POWER Daily API,LST
2024-06-10,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,7.04,8.4725,8.5301,0.9932474414133482,False,False,False,NASA POWER Daily API,LST
2024-06-11,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.56,8.448,8.4866,0.9954516531944478,False,False,False,NASA POWER Daily API,LST
2024-06-12,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.17,8.4125,8.6494,0.9726108169352787,False,False,False,NASA POWER Daily API,LST
2024-06-13,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.75,8.7737,8.8596,0.9903043026773217,False,False,False,NASA POWER Daily API,LST
2024-06-14,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,12.56,8.7492,8.8469,0.9889565836620737,False,False,False,NASA POWER Daily API,LST
2024-06-15,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.42,8.8474,8.8826,0.9960371963163939,False,False,False,NASA POWER Daily API,LST
2024-06-16,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,7.25,8.6897,8.8565,0.9811663749788291,False,False,False,NASA POWER Daily API,LST
2024-06-17,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.61,9.011,9.0869,0.9916473164665617,False,False,False,NASA POWER Daily API,LST
2024-06-18,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,25.11,8.0328,8.8678,0.9058391032725139,False,False,False,NASA POWER Daily API,LST
2024-06-19,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,4.66,8.6959,8.7725,0.991268167569108,False,False,False,NASA POWER Daily API,LST
2024-06-20,Tesla Fremont Factory,37.4926897,-121.9415083,0.06,13.13,8.3568,8.5433,0.9781700279751383,False,False,False,NASA POWER Daily API,LST
2024-06-21,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,9.66,8.4398,8.5102,0.9917275739700595,False,False,False,NASA POWER Daily API,LST
2024-06-22,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.3,8.6105,8.6832,0.9916275105951724,False,False,False,NASA POWER Daily API,LST
2024-06-23,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.34,8.5519,8.7077,0.9821077896574295,False,False,False,NASA POWER Daily API,LST
2024-06-24,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,21.97,7.5686,8.4888,0.8915983413438885,False,False,False,NASA POWER Daily API,LST
2024-06-25,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,52.9,7.5043,8.4624,0.8867815276989979,False,False,False,NASA POWER Daily API,LST
2024-06-26,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,15.02,8.4106,8.5788,0.9803935282323869,False,False,False,NASA POWER Daily API,LST
2024-06-27,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.16,8.9158,8.9242,0.9990587391586921,False,False,False,NASA POWER Daily API,LST
2024-06-28,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.39,8.7871,8.897,0.9876475216365067,False,False,False,NASA POWER Daily API,LST
2024-06-29,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,1.91,8.6866,8.7521,0.9925160818546406,False,False,False,NASA POWER Daily API,LST
2024-06-30,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.1,8.544,8.5985,0.9936616851776474,False,False,False,NASA POWER Daily API,LST
2024-07-01,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.16,8.6467,8.7041,0.9934054066474419,False,False,False,NASA POWER Daily API,LST
2024-07-02,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.02,8.5812,8.5925,0.9986848996217633,False,False,False,NASA POWER Daily API,LST
2024-07-03,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.62,8.442,8.4674,0.9970002598200156,False,False,False,NASA POWER Daily API,LST
2024-07-04,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.53,8.4122,8.4749,0.9926016826157241,False,False,False,NASA POWER Daily API,LST
2024-07-05,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.52,8.6083,8.6374,0.996630930604117,False,False,False,NASA POWER Daily API,LST
2024-07-06,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.35,8.2243,8.2836,0.9928412767395818,False,False,False,NASA POWER Daily API,LST
2024-07-07,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.14,8.3954,8.4422,0.9944564213119804,False,False,False,NASA POWER Daily API,LST
2024-07-08,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,5.19,8.5435,8.6875,0.9834244604316547,False,False,False,NASA POWER Daily API,LST
2024-07-09,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.73,8.635,8.6815,0.9946437827564361,False,False,False,NASA POWER Daily API,LST
2024-07-10,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,6.28,8.4953,8.5457,0.9941022970616802,False,False,False,NASA POWER Daily API,LST
2024-07-11,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.55,8.2584,8.2925,0.9958878504672897,False,False,False,NASA POWER Daily API,LST
2024-07-12,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,12.87,7.8629,7.9214,0.9926149418032165,False,False,False,NASA POWER Daily API,LST
2024-07-13,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,79.99,5.8567,7.6469,0.7658920608351097,False,False,False,NASA POWER Daily API,LST
2024-07-14,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,35.77,7.6438,7.9378,0.9629620297815515,False,False,False,NASA POWER Daily API,LST
2024-07-15,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,10.79,8.0729,8.2006,0.9844279686852183,False,False,False,NASA POWER Daily API,LST
2024-07-16,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,6.76,8.3078,8.4235,0.9862646168457292,False,False,False,NASA POWER Daily API,LST
2024-07-17,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,5.77,8.5054,8.5682,0.9926705725823395,False,False,False,NASA POWER Daily API,LST
2024-07-18,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,4.11,8.3801,8.4139,0.9959828379229609,False,False,False,NASA POWER Daily API,LST
2024-07-19,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,1.96,8.2627,8.2807,0.9978262707259049,False,False,False,NASA POWER Daily API,LST
2024-07-20,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,1.64,8.0179,8.0527,0.9956784680914476,False,False,False,NASA POWER Daily API,LST
2024-07-21,Tesla Fremont Factory,37.4926897,-121.9415083,0.05,2.35,8.1007,8.1372,0.9955144275672221,False,False,False,NASA POWER Daily API,LST
2024-07-22,Tesla Fremont Factory,37.4926897,-121.9415083,0.03,3.2,8.0602,8.1295,0.9914754904975706,False,False,False,NASA POWER Daily API,LST
2024-07-23,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,7.72,7.7959,7.8463,0.9935765902399857,False,False,False,NASA POWER Daily API,LST
2024-07-24,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,9.38,7.6781,7.7141,0.9953332209849496,False,False,False,NASA POWER Daily API,LST
2024-07-25,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.89,8.0009,8.1518,0.9814887509507103,False,False,False,NASA POWER Daily API,LST
2024-07-26,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.06,8.2829,8.3508,0.9918690424869474,False,False,False,NASA POWER Daily API,LST
2024-07-27,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,23.82,7.4129,8.1854,0.905624648764874,False,False,False,NASA POWER Daily API,LST
2024-07-28,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,12.32,7.9517,8.0414,0.9888452259556794,False,False,False,NASA POWER Daily API,LST
2024-07-29,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,10.36,7.9589,8.0402,0.9898883112360388,False,False,False,NASA POWER Daily API,LST
2024-07-30,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,5.97,8.0724,8.1454,0.9910378864144179,False,False,False,NASA POWER Daily API,LST
2024-07-31,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,16.94,7.7902,7.9711,0.9773055161771901,False,False,False,NASA POWER Daily API,LST
2024-08-01,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,28.22,7.8031,7.9738,0.9785923900775038,False,False,False,NASA POWER Daily API,LST
2024-08-02,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,58.86,4.6776,6.9576,0.6723007933770265,False,False,False,NASA POWER Daily API,LST
2024-08-03,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,17.3,7.4011,7.4496,0.9934895833333333,False,False,False,NASA POWER Daily API,LST
2024-08-04,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,6.71,7.7609,7.9241,0.9794046011534433,False,False,False,NASA POWER Daily API,LST
2024-08-05,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,14.65,7.8302,7.9973,0.9791054480887299,False,False,False,NASA POWER Daily API,LST
2024-08-06,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.77,7.7506,7.813,0.9920133111480866,False,False,False,NASA POWER Daily API,LST
2024-08-07,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.29,7.6819,7.7246,0.9944722056805531,False,False,False,NASA POWER Daily API,LST
2024-08-08,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.37,7.691,7.7218,0.9960112927037738,False,False,False,NASA POWER Daily API,LST
2024-08-09,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,5.76,7.627,7.7561,0.983355036680806,False,False,False,NASA POWER Daily API,LST
2024-08-10,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,33.63,7.224,7.7789,0.9286660067618815,False,False,False,NASA POWER Daily API,LST
2024-08-11,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,49.92,6.4018,7.6421,0.8377016788579055,False,False,False,NASA POWER Daily API,LST
2024-08-12,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,22.2,7.1508,7.5859,0.9426435887633637,False,False,False,NASA POWER Daily API,LST
2024-08-13,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,27.78,7.4398,7.704,0.9657061266874352,False,False,False,NASA POWER Daily API,LST
2024-08-14,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.7,7.6966,7.7119,0.9980160531127219,False,False,False,NASA POWER Daily API,LST
2024-08-15,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.85,7.6685,7.703,0.9955212254965597,False,False,False,NASA POWER Daily API,LST
2024-08-16,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.92,7.5557,7.6027,0.9938179857156011,False,False,False,NASA POWER Daily API,LST
2024-08-17,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,15.5,7.0217,7.5206,0.9336622078025689,False,False,False,NASA POWER Daily API,LST
2024-08-18,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.0,7.6253,7.6404,0.9980236636825298,False,False,False,NASA POWER Daily API,LST
2024-08-19,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.33,7.638,7.6488,0.9985880138060873,False,False,False,NASA POWER Daily API,LST
2024-08-20,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.35,7.5398,7.5614,0.9971433861454227,False,False,False,NASA POWER Daily API,LST
2024-08-21,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,2.6,7.4666,7.5226,0.9925557652939143,False,False,False,NASA POWER Daily API,LST
2024-08-22,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,19.41,6.8016,7.3858,0.9209022719272116,False,False,False,NASA POWER Daily API,LST
2024-08-23,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,65.84,4.6529,7.0416,0.6607731197455123,False,False,False,NASA POWER Daily API,LST
2024-08-24,Tesla Fremont Factory,37.4926897,-121.9415083,0.2,50.56,5.7014,7.0147,0.812778878640569,False,False,False,NASA POWER Daily API,LST
2024-08-25,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,2.53,7.1674,7.2017,0.9952372356526931,False,False,False,NASA POWER Daily API,LST
2024-08-26,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.31,6.9917,7.1453,0.9785033518536661,False,False,False,NASA POWER Daily API,LST
2024-08-27,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,0.93,7.0697,7.0939,0.9965886183904482,False,False,False,NASA POWER Daily API,LST
2024-08-28,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,1.18,7.0219,7.049,0.9961554830472407,False,False,False,NASA POWER Daily API,LST
2024-08-29,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.37,6.8882,6.9343,0.9933518884386312,False,False,False,NASA POWER Daily API,LST
2024-08-30,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.44,6.9593,6.9881,0.9958787080894663,False,False,False,NASA POWER Daily API,LST
2024-08-31,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,6.36,6.8983,6.9545,0.9919189014307283,False,False,False,NASA POWER Daily API,LST
2024-09-01,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.0,6.9432,6.9919,0.9930347974084297,False,False,False,NASA POWER Daily API,LST
2024-09-02,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.3,7.074,7.0975,0.996688974991194,False,False,False,NASA POWER Daily API,LST
2024-09-03,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,1.67,6.9413,6.9646,0.9966545099503202,False,False,False,NASA POWER Daily API,LST
2024-09-04,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.27,6.7615,6.8146,0.992207906553576,False,False,False,NASA POWER Daily API,LST
2024-09-05,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,4.61,6.5729,6.6204,0.9928252069361367,False,False,False,NASA POWER Daily API,LST
2024-09-06,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,2.06,6.4711,6.5052,0.9947580397220684,False,False,False,NASA POWER Daily API,LST
2024-09-07,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.11,6.6266,6.6473,0.9968859536954853,False,False,False,NASA POWER Daily API,LST
2024-09-08,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.16,6.7361,6.751,0.9977929195674715,False,False,False,NASA POWER Daily API,LST
2024-09-09,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,2.03,6.6557,6.6797,0.9964070242675569,False,False,False,NASA POWER Daily API,LST
2024-09-10,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,18.16,6.3854,6.6934,0.9539845220665133,False,False,False,NASA POWER Daily API,LST
2024-09-11,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,5.4,6.5935,6.6449,0.9922647443904348,False,False,False,NASA POWER Daily API,LST
2024-09-12,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,3.3,6.5582,6.5928,0.9947518505035796,False,False,False,NASA POWER Daily API,LST
2024-09-13,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,1.57,6.407,6.4296,0.9964850068433495,False,False,False,NASA POWER Daily API,LST
2024-09-14,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,1.36,6.3761,6.3965,0.9968107558821231,False,False,False,NASA POWER Daily API,LST
2024-09-15,Tesla Fremont Factory,37.4926897,-121.9415083,0.06,53.38,5.2903,6.3502,0.8330918711221694,False,False,False,NASA POWER Daily API,LST
2024-09-16,Tesla Fremont Factory,37.4926897,-121.9415083,0.09,59.79,3.7714,6.0886,0.6194198994842821,False,False,False,NASA POWER Daily API,LST
2024-09-17,Tesla Fremont Factory,37.4926897,-121.9415083,0.04,59.82,5.454,5.9736,0.9130172760144636,False,False,False,NASA POWER Daily API,LST
2024-09-18,Tesla Fremont Factory,37.4926897,-121.9415083,0.02,88.8,4.1566,5.8862,0.7061601712480039,False,True,True,NASA POWER Daily API,LST
2024-09-19,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,19.59,5.5992,5.815,0.9628890799656061,False,False,False,NASA POWER Daily API,LST
2024-09-20,Tesla Fremont Factory,37.4926897,-121.9415083,0.03,11.89,5.8426,5.939,0.9837683111634955,False,False,False,NASA POWER Daily API,LST
2024-09-21,Tesla Fremont Factory,37.4926897,-121.9415083,0.01,7.44,5.7559,5.9386,0.9692351732731619,False,False,False,NASA POWER Daily API,LST
2024-09-22,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,5.64,5.7348,5.8363,0.9826088446447236,False,False,False,NASA POWER Daily API,LST
2024-09-23,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,16.89,5.7418,5.8066,0.9888402851927116,False,False,False,NASA POWER Daily API,LST
2024-09-24,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.48,5.6201,5.6357,0.9972319321468496,False,False,False,NASA POWER Daily API,LST
2024-09-25,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,11.99,5.6078,5.7396,0.9770367272980696,False,False,False,NASA POWER Daily API,LST
2024-09-26,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,13.28,5.7158,5.8464,0.9776614668856047,False,False,False,NASA POWER Daily API,LST
2024-09-27,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,1.71,5.813,5.8318,0.9967762954833841,False,False,False,NASA POWER Daily API,LST
2024-09-28,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,7.01,5.5243,5.6124,0.9843026156368042,False,False,False,NASA POWER Daily API,LST
2024-09-29,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,10.4,5.6292,5.7089,0.9860393420799103,False,False,False,NASA POWER Daily API,LST
2024-09-30,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.84,5.485,5.4979,0.9976536495752926,False,False,False,NASA POWER Daily API,LST
2024-10-01,Tesla Fremont Factory,37.4926897,-121.9415083,0.0,0.82,5.3285,5.3366,0.9984821796649552,False,False,False,NASA POWER Daily API,LST
