data_alvo,Localidade,Modelo,seed,y_wm2,y_pred_wm2
2024-09-30,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,189.1625,164.11666666666667
2024-09-30,BMW San Luis Potosi,Sazonal ingenuo,-1,214.35277777777776,277.8208333333333
2024-10-31,BYD Camacari,Sazonal ingenuo,-1,267.252688172043,290.13709677419354
2024-10-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,177.8709677419355,180.96505376344084
2024-10-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,215.73655913978493,171.8252688172043
2024-10-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,191.76209677419354,182.94086021505373
2024-10-31,Rivian Normal,Sazonal ingenuo,-1,167.65994623655914,124.81182795698925
2024-10-31,Tesla Fremont Factory,Sazonal ingenuo,-1,190.11021505376343,187.42069892473117
2024-10-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,219.50134408602148,223.7782258064516
2024-10-31,GM Factory Zero,Sazonal ingenuo,-1,146.7271505376344,104.24731182795698
2024-10-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,147.20833333333331,104.48387096774194
2024-10-31,BMW San Luis Potosi,Sazonal ingenuo,-1,225.2016129032258,193.1021505376344
2024-11-30,BYD Camacari,Sazonal ingenuo,-1,253.79722222222225,291.5152777777778
2024-11-30,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,117.06805555555555,119.66388888888888
2024-11-30,Tesla Gigafactory Texas,Sazonal ingenuo,-1,151.6361111111111,119.99444444444444
2024-11-30,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,128.38888888888889,126.32222222222222
2024-11-30,Rivian Normal,Sazonal ingenuo,-1,75.10833333333333,110.32777777777778
2024-11-30,Tesla Fremont Factory,Sazonal ingenuo,-1,119.65277777777779,128.7625
2024-11-30,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,163.96944444444443,163.51944444444445
2024-11-30,GM Factory Zero,Sazonal ingenuo,-1,64.27777777777777,81.25694444444444
2024-11-30,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,66.01666666666667,81.2861111111111
2024-11-30,BMW San Luis Potosi,Sazonal ingenuo,-1,215.38194444444443,191.13333333333333
2024-12-31,BYD Camacari,Sazonal ingenuo,-1,302.8521505376344,278.7258064516129
2024-12-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,95.06854838709677,91.38844086021506
2024-12-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,115.30107526881721,133.0
2024-12-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,124.73924731182795,107.97983870967742
2024-12-31,Rivian Normal,Sazonal ingenuo,-1,61.30510752688172,55.009408602150536
2024-12-31,Tesla Fremont Factory,Sazonal ingenuo,-1,91.68279569892472,89.71236559139786
2024-12-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,143.70698924731184,134.58064516129033
2024-12-31,GM Factory Zero,Sazonal ingenuo,-1,45.26478494623656,38.368279569892465
2024-12-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,43.62231182795699,37.725806451612904
2024-12-31,BMW San Luis Potosi,Sazonal ingenuo,-1,187.47311827956986,134.58064516129033
2024-01-31,BYD Camacari,Climatologia,-1,263.2258064516129,262.0070564516129
2024-01-31,Tesla Gigafactory Nevada,Climatologia,-1,93.5994623655914,105.14314516129032
2024-01-31,Tesla Gigafactory Texas,Climatologia,-1,133.8051075268817,132.99092741935482
2024-01-31,Hyundai Metaplant Georgia,Climatologia,-1,128.3319892473118,120.91666666666667
2024-01-31,Rivian Normal,Climatologia,-1,66.06854838709677,72.91868279569893
2024-01-31,Tesla Fremont Factory,Climatologia,-1,90.82392473118279,105.39448924731184
2024-01-31,Lucid AMP 1 Casa Grande,Climatologia,-1,137.9798387096774,147.7486559139785
2024-01-31,GM Factory Zero,Climatologia,-1,42.969086021505376,58.621303763440864
2024-01-31,Ford Rouge Electric Vehicle Center,Climatologia,-1,41.924731182795696,58.11928763440861
2024-01-31,BMW San Luis Potosi,Climatologia,-1,183.4516129032258,199.2610887096774
2024-02-29,BYD Camacari,Climatologia,-1,250.05172413793105,263.0959308292282
2024-02-29,Tesla Gigafactory Nevada,Climatologia,-1,140.06896551724137,158.32512315270935
2024-02-29,Tesla Gigafactory Texas,Climatologia,-1,158.33908045977012,157.01438064449917
2024-02-29,Hyundai Metaplant Georgia,Climatologia,-1,153.75574712643677,147.770871818555
2024-02-29,Rivian Normal,Climatologia,-1,147.78735632183907,123.92014316502463
2024-02-29,Tesla Fremont Factory,Climatologia,-1,126.60632183908045,164.04932522577997
2024-02-29,Lucid AMP 1 Casa Grande,Climatologia,-1,176.53879310344828,195.56647680623973
