tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_6,mensal,teste_2024,TimesNet,ensemble,,cumulativo,1,2,6,6,68.68329926549238,71.22887219757166,0.3098714493361112,-0.049743558402761345,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,ensemble,,cumulativo,3,2,6,18,70.23003978918868,78.44778093251836,0.3221120074975923,-0.7914115187568136,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,ensemble,,cumulativo,6,2,6,36,69.83340708749427,77.54562391652749,0.31914838566769643,-0.5253754516927889,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,ensemble,,lead_exato,1,2,6,6,68.68329926549238,71.22887219757166,0.3098714493361112,-0.049743558402761345,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,ensemble,,lead_exato,3,2,6,6,78.1503074154986,92.45892504056826,0.36604839787483157,-2.1149801605671428,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,ensemble,,lead_exato,6,2,6,6,80.84134295431636,88.29471537823528,0.37490835986089827,-0.32852559136828485,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,semente,11.0,cumulativo,1,2,6,6,68.68329926549238,71.22887219757166,0.3098714493361112,-0.049743558402761345,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,semente,11.0,cumulativo,3,2,6,18,70.23003978918868,78.44778093251836,0.3221120074975923,-0.7914115187568136,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,semente,11.0,cumulativo,6,2,6,36,69.83340708749427,77.54562391652749,0.31914838566769643,-0.5253754516927889,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,semente,11.0,lead_exato,1,2,6,6,68.68329926549238,71.22887219757166,0.3098714493361112,-0.049743558402761345,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,semente,11.0,lead_exato,3,2,6,6,78.1503074154986,92.45892504056826,0.36604839787483157,-2.1149801605671428,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,TimesNet,semente,11.0,lead_exato,6,2,6,6,80.84134295431636,88.29471537823528,0.37490835986089827,-0.32852559136828485,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,ensemble,,cumulativo,1,2,6,6,64.04076749611265,66.27890124632934,0.2890191467129667,0.016179015225387505,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,ensemble,,cumulativo,3,2,6,18,58.53112865391235,64.9822394522852,0.26548206904330474,-0.12460511635298549,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,ensemble,,cumulativo,6,2,6,36,58.91229461806613,65.12609971596949,0.26746938503359047,-0.035538758386922165,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,ensemble,,lead_exato,1,2,6,6,64.04076749611265,66.27890124632934,0.2890191467129667,0.016179015225387505,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,ensemble,,lead_exato,3,2,6,6,53.85901028371575,65.93281059889544,0.25985791132546754,-0.5450458066745137,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,ensemble,,lead_exato,6,2,6,6,66.58986111509148,74.9979401890171,0.31865190629968404,0.06158653277261,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,semente,11.0,cumulativo,1,2,6,6,64.04076749611265,66.27890124632934,0.2890191467129667,0.016179015225387505,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,semente,11.0,cumulativo,3,2,6,18,58.53112865391235,64.9822394522852,0.26548206904330474,-0.12460511635298549,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,semente,11.0,cumulativo,6,2,6,36,58.91229461806613,65.12609971596949,0.26746938503359047,-0.035538758386922165,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,semente,11.0,lead_exato,1,2,6,6,64.04076749611265,66.27890124632934,0.2890191467129667,0.016179015225387505,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,semente,11.0,lead_exato,3,2,6,6,53.85901028371575,65.93281059889544,0.25985791132546754,-0.5450458066745137,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,teste_2024,XGBoost,semente,11.0,lead_exato,6,2,6,6,66.58986111509148,74.9979401890171,0.31865190629968404,0.06158653277261,media_aritmetica_das_metricas_por_localidade
