tarefa,resolucao,particao,modelo,tipo_estimativa,semente,localidade,tipo_horizonte,horizonte,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,Tesla Gigafactory Nevada,cumulativo,3,3,9,165.03599391048502,181.89130212900722,0.7475061475916769,-4.1838706462757616
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,Tesla Gigafactory Nevada,lead_exato,3,3,3,169.41349850214976,177.7637160577565,0.7096399877426067,-9.773288242271558
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,Tesla Gigafactory Nevada,cumulativo,6,3,18,159.7113264138254,181.4759417747078,0.7525952582331451,-3.8385729060233063
monthly_6,mensal,validacao_2023,DilatedRNN,semente,11.0,Tesla Gigafactory Nevada,lead_exato,6,3,3,123.08074761243692,150.85102847107729,0.6963758590085813,-1.494403245074793
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,BYD Camacari,cumulativo,1,3,3,73.58894097175452,80.4851796499917,0.35289442456921866,-5.117175452944784
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,BYD Camacari,lead_exato,1,3,3,73.58894097175452,80.4851796499917,0.35289442456921866,-5.117175452944784
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,BYD Camacari,cumulativo,3,3,9,69.3732709758716,80.58996323179281,0.3649609056488736,-3.129484465145871
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,BYD Camacari,lead_exato,3,3,3,54.0616372097561,62.20736487041949,0.28671092456307223,-3.1115720815832777
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,BYD Camacari,cumulativo,6,3,18,69.46643133957842,81.54253768489201,0.36187726106261836,-2.4395233904709936
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,BYD Camacari,lead_exato,6,3,3,65.03132829633618,78.37856786657335,0.33403742280267024,-2.276831144013707
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,Tesla Gigafactory Nevada,cumulativo,1,3,3,145.06058920538416,175.4437446670671,0.7199475162045222,-1.5860347974917421
monthly_6,mensal,validacao_2023,DilatedRNN,ensemble,,Tesla Gigafactory Nevada,lead_exato,1,3,3,145.06058920538416,175.4437446670671,0.7199475162045222,-1.5860347974917421
