tarefa,resolucao,limitacao_sementes,localidade,origem,horizonte,N_pontos,primeiro_alvo_local,ultimo_alvo_local,MAE_timesnet_wm2,MAE_dilatedrnn_wm2,ganho_timesnet_vs_dilatedrnn_wm2
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,20.51527376043896,24.319547056899694,3.8042732964607353
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,10.341514909389389,15.988985876261438,5.647470966872049
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,21.589721159496833,13.287656105843212,-8.302065053653621
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,2.518112371965458,1.9488840423511533,-0.5692283296143046
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-08-31,1,1,2024-08-31 00:00:00,2024-08-31 00:00:00,9.488215043140656,8.998445607150643,-0.4897694359900129
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-09-30,1,1,2024-09-30 00:00:00,2024-09-30 00:00:00,22.86009760267808,15.007759884654547,-7.852337718023534
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-10-31,1,1,2024-10-31 00:00:00,2024-10-31 00:00:00,8.91924307749099,1.7404466171262527,-7.178796460364737
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-11-30,1,1,2024-11-30 00:00:00,2024-11-30 00:00:00,1.9436403602422274,3.443543786024861,1.4999034257826338
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-12-31,1,1,2024-12-31 00:00:00,2024-12-31 00:00:00,6.15348726502333,7.034066173467494,0.8805789084441642
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,7.091881160819753,9.17446213648904,2.0825809756692877
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,33.860013230976676,36.20711608314561,2.3471028521689306
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,5.07647007956129,12.059850243115704,6.983380163554415
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,35.75417712546812,24.13445113589563,-11.619725989572487
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,1.7409569713739756,13.274529138960588,11.533572167586613
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,5.1302034094006785,11.245648019248279,6.1154446098476
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,2.3720554999227375,7.300843240732831,4.928787740810094
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-08-31,1,1,2024-08-31 00:00:00,2024-08-31 00:00:00,18.432260983517324,19.127769053996275,0.6955080704789509
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-09-30,1,1,2024-09-30 00:00:00,2024-09-30 00:00:00,19.10990755453406,18.490643150273627,-0.6192644042604343
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-10-31,1,1,2024-10-31 00:00:00,2024-10-31 00:00:00,28.327095240899553,32.69746726331093,4.370372022411374
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-30,1,1,2024-11-30 00:00:00,2024-11-30 00:00:00,28.819403390065816,21.129259076557346,-7.690144313508469
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-12-31,1,1,2024-12-31 00:00:00,2024-12-31 00:00:00,6.06871385928271,0.055249065091224736,-6.013464794191485
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,9.493514873329318,19.558012894410922,10.064498021081604
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,9.995782397560646,23.263468046533774,13.267685648973128
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,5.16419986704841,5.961873443793792,0.7976735767453818
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,12.244280677639836,11.425475749997702,-0.8188049276421339
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,28.980226096594606,15.551754778913903,-13.428471317680703
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,11.346303822791015,6.955522385206848,-4.390781437584167
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,2.9948703315087073,2.7099392522704875,-0.2849310792382198
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-08-31,1,1,2024-08-31 00:00:00,2024-08-31 00:00:00,2.2116248241080143,2.746640139281965,0.5350153151739505
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-09-30,1,1,2024-09-30 00:00:00,2024-09-30 00:00:00,4.5494399529889336,0.16882753834178743,-4.380612414647146
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-10-31,1,1,2024-10-31 00:00:00,2024-10-31 00:00:00,7.2468041458090795,1.4050706337391716,-5.841733512069908
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-11-30,1,1,2024-11-30 00:00:00,2024-11-30 00:00:00,5.5703306794142975,13.101971155930187,7.531640476515889
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-12-31,1,1,2024-12-31 00:00:00,2024-12-31 00:00:00,5.236214431431108,5.875820882484618,0.6396064510535098
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,9.261208075498232,15.487586530890738,6.226378455392506
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,2.3519571421423393,13.214270900513668,10.862313758371329
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,6.979628322088075,16.556995912833997,9.577367590745922
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,19.820078063487358,9.940946555211497,-9.879131508275862
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,31.539529711187072,19.870839830708974,-11.668689880478098
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,6.50879652536679,9.557293319838038,3.048496794471248
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,12.023143919581685,0.03891751354603912,-11.984226406035646
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-08-31,1,1,2024-08-31 00:00:00,2024-08-31 00:00:00,7.224393689414114,14.171949774044322,6.947556084630207
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-09-30,1,1,2024-09-30 00:00:00,2024-09-30 00:00:00,7.713927187954283,2.6050886289997095,-5.108838558954574
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-10-31,1,1,2024-10-31 00:00:00,2024-10-31 00:00:00,0.22986295019282466,11.64822283376327,11.418359883570446
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-11-30,1,1,2024-11-30 00:00:00,2024-11-30 00:00:00,4.134747652790878,9.973402499478198,5.838654846687319
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-12-31,1,1,2024-12-31 00:00:00,2024-12-31 00:00:00,5.608581245092367,5.188558841036212,-0.4200224040561551
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,9.922518880513948,6.729191791810905,-3.193327088703043
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,10.547079060461414,2.2223392814644285,-8.324739778996985
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,5.229068582031516,4.580327335663242,-0.6487412463682745
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,9.862181273007081,2.9966449334551726,-6.865536339551909
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,35.77119693411677,32.565574975184035,-3.2056219589327384
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,8.547593946577933,8.46673220273152,-0.08086174384641254
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,22.283977605845052,24.945117445825645,2.661139839980592
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-08-31,1,1,2024-08-31 00:00:00,2024-08-31 00:00:00,19.080878849707346,13.582951088008826,-5.49792776169852
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-09-30,1,1,2024-09-30 00:00:00,2024-09-30 00:00:00,13.40321469814424,5.672546887984936,-7.730667810159304
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-10-31,1,1,2024-10-31 00:00:00,2024-10-31 00:00:00,35.16483612153252,25.142075951289854,-10.022760170242663
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-11-30,1,1,2024-11-30 00:00:00,2024-11-30 00:00:00,0.7405862686776459,4.47992038454467,3.739334115867024
monthly_1,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Texas,2024-12-31,1,1,2024-12-31 00:00:00,2024-12-31 00:00:00,21.81654387235139,17.083381559437328,-4.733162312914061
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,26.49225578443304,25.401287203321374,-1.0909685811116674
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,4.181079701702004,1.229025664332795,-2.9520540373692086
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,30.007457610841982,33.58664989828321,3.5791922874412307
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,21.41322841620223,23.85823692719424,2.445008510992011
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,3.6525681068375206,7.246477166367924,3.5939090595304037
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,49.38459486186059,38.25339396242998,-11.13120089943061
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BMW San Luis Potosi,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,59.818818204788585,56.83165669858866,-2.987161506199925
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,11.355498156421504,0.5608596897407665,-10.794638466680738
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,0.11666601583419833,5.774919434601884,5.658253418767686
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,48.87398014204959,48.28602911258275,-0.5879510294668364
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,16.388898481451946,8.048358253841059,-8.340540227610887
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,12.749008570036665,19.1081402605474,6.359131690510736
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,1.6064041080040852,5.311486046229362,3.705081938225277
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,BYD Camacari,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,7.524483656883234,11.71279283616019,4.188309179276956
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,13.412842544241357,22.229791121768358,8.816948577527
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,20.74525351075154,13.603865023351702,-7.141388487399837
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,16.202367336637337,15.839307177985404,-0.3630601586519333
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,0.2970636249920062,8.266435612138537,7.9693719871465305
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,7.038825763827447,2.9347292080033753,-4.104096555824071
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,13.971875921275227,19.8870095910803,5.915133669805073
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Ford Rouge Electric Vehicle Center,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,1.2500031440038981,0.044221310505264455,-1.2057818334986337
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,14.809933318007552,21.47277685637198,6.662843538364427
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,23.56244841676923,9.959632185759787,-13.602816231009442
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,10.941185014906296,23.080523141881258,12.139338126974963
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,6.536097222601768,11.041136409010477,4.505039186408709
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,5.010922397642361,8.770172160869151,3.7592497632267907
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,14.954808852619863,24.15985234787695,9.205043495257087
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,GM Factory Zero,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,3.5873134110106264,4.3604449362937885,0.7731315252831621
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,0.8565481622434277,2.53037204696102,1.6738238847175921
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,2.252791122927931,3.6898164742786435,1.4370253513507123
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,0.7779031597987114,2.0044410536910107,1.2265378938922993
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,45.74509415826179,37.71395299739052,-8.031141160871272
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,8.528699476360998,0.11904124215800493,-8.409658234202993
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,12.613046025407698,11.098699478339029,-1.5143465470686692
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Hyundai Metaplant Georgia,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,24.10881003020694,17.933683415719884,-6.175126614487056
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,8.325884312928963,15.95452694941784,7.628642636488877
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,14.064622016743272,16.990780993270334,2.926158976527063
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,15.069655169109069,10.15998953467789,-4.909665634431178
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,19.775256487113438,25.519950920151416,5.744694433037978
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,16.3217730376424,22.60307064118831,6.281297603545909
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,19.055576646261386,6.42548447808565,-12.630092168175736
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Lucid AMP 1 Casa Grande,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,7.8709568903095715,1.9325290542574294,-5.938427836052142
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,0.9072502968421787,8.81869480475605,7.91144450791387
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,38.392145385351284,30.972172490012525,-7.419972895338759
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,4.126294577606529,6.626615099040464,2.5003205214339346
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,34.431346163732826,27.294141903527304,-7.137204260205522
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,0.04242060389594826,8.292369553786898,8.24994894989095
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,8.05548083714848,8.152413529685589,0.09693269253710923
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,9.949677649270939,9.106437050050602,-0.8432405992203371
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,11.222088642640685,18.942453799334643,7.720365156693958
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,11.349356167538105,20.360795648600003,9.011439481061899
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,1.44804029880396,11.457887056003699,10.009846757199739
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,18.18228672425832,4.338398456118739,-13.84388826813958
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-05-31,1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,34.90313357017692,16.13860372119308,-18.76452984898384
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-06-30,1,1,2024-06-30 00:00:00,2024-06-30 00:00:00,13.292217227576828,9.794110652497693,-3.4981065750791345
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-07-31,1,1,2024-07-31 00:00:00,2024-07-31 00:00:00,4.824777475359667,3.4791915943977187,-1.3455858809619485
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-01-31,1,1,2024-01-31 00:00:00,2024-01-31 00:00:00,7.220149455188633,18.605552298442532,11.3854028432539
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-02-29,1,1,2024-02-29 00:00:00,2024-02-29 00:00:00,4.4669421292736615,14.821008940671959,10.354066811398297
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-03-31,1,1,2024-03-31 00:00:00,2024-03-31 00:00:00,8.514245076015015,17.931431634178182,9.417186558163166
monthly_6,mensal,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Gigafactory Nevada,2024-04-30,1,1,2024-04-30 00:00:00,2024-04-30 00:00:00,23.306641615349804,8.94264112197618,-14.364000493373624
