tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
daily_30,diaria,teste_2024,Climatologia,deterministica,,cumulativo,3,2,6,18,33.799998431735574,38.126702230914795,0.1618789251252171,0.7182160894676948,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,cumulativo,7,2,6,42,30.32162632715135,35.78984327570437,0.15746475663854465,0.7046715173410538,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,cumulativo,14,2,6,84,33.97976120994205,42.86603636804499,0.19581931270087666,0.6976992702334837,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,cumulativo,30,2,6,180,35.67476817925771,47.67118462723924,0.22193426250845255,0.5968872878574312,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,lead_exato,1,2,6,6,34.96805826822917,36.498546609020366,0.15759142262904116,0.8057979684403326,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,lead_exato,3,2,6,6,31.191661961873372,36.011509676456214,0.147120891854443,0.6939173953523059,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,lead_exato,7,2,6,6,28.413894780476895,34.84237845776873,0.15849503635637902,0.8455133291455619,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,lead_exato,14,2,6,6,33.14721641540528,34.5528301202436,0.15561347884739962,0.5729911823482332,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,Climatologia,deterministica,,lead_exato,30,2,6,6,46.79860984484354,50.107281977522845,0.2277169293184586,0.6431924149923425,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,cumulativo,1,2,6,6,122.9862502477227,156.75733892134974,0.6901346592485974,-1.9890575340909378,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,cumulativo,3,2,6,18,163.52064595129465,196.37866424629533,0.8694346916414074,-4.541303001287924,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,cumulativo,7,2,6,42,169.06540512626862,200.89345272702474,0.9002772891880045,-6.85886852722839,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,cumulativo,14,2,6,84,172.95651329053243,205.2364701687219,0.9563921888153464,-5.049889445985625,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,cumulativo,30,2,6,180,181.22770330062224,211.11719381751075,0.999063700440701,-6.0631671406449446,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,lead_exato,1,2,6,6,122.9862502477227,156.75733892134974,0.6901346592485974,-1.9890575340909378,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,lead_exato,3,2,6,6,226.52995223276685,252.04198565142053,1.1266968629249,-7.434503247352572,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,lead_exato,7,2,6,6,115.16322990114156,151.40781144599043,0.6759509564409494,-2.4964294069343915,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,lead_exato,14,2,6,6,218.56944529215497,236.86495745702115,1.1025251657317703,-15.647688670814786,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,ensemble,,lead_exato,30,2,6,6,162.8772120350215,185.72400522841775,0.8728764332995583,-3.5635057302615465,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,cumulativo,1,2,6,6,122.9862502477227,156.75733892134974,0.6901346592485974,-1.9890575340909378,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,cumulativo,3,2,6,18,163.52064595129465,196.37866424629533,0.8694346916414074,-4.541303001287924,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,cumulativo,7,2,6,42,169.06540512626862,200.89345272702474,0.9002772891880045,-6.85886852722839,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,cumulativo,14,2,6,84,172.95651329053243,205.2364701687219,0.9563921888153464,-5.049889445985625,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,cumulativo,30,2,6,180,181.22770330062224,211.11719381751075,0.999063700440701,-6.0631671406449446,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,lead_exato,1,2,6,6,122.9862502477227,156.75733892134974,0.6901346592485974,-1.9890575340909378,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,lead_exato,3,2,6,6,226.52995223276685,252.04198565142053,1.1266968629249,-7.434503247352572,media_aritmetica_das_metricas_por_localidade
daily_30,diaria,teste_2024,DilatedRNN,semente,11.0,lead_exato,7,2,6,6,115.16322990114156,151.40781144599043,0.6759509564409494,-2.4964294069343915,media_aritmetica_das_metricas_por_localidade
